date,y,clim,p_p2,p_m1,p_h,p_hmm_high,p20,q20,x_hmm,p_ens,lo,hi,state_p2,state_ens3,refit_year,block24,block18,theta_id
2022-10-06,0,0.1639853232,0.3287799698,0.3100810897,0.2867559375,0.9999916962,0.6929512973,0.9847542287,9.210240367,0.3287799698,0.2867559375,0.3287799698,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-07,0,0.1639853232,0.3899690384,0.3191679246,0.2867559375,0.9999999999,0.6929547362,0.9847595871,9.210240367,0.3899690384,0.2867559375,0.3899690384,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-10,0,0.1639853232,0.3558850767,0.3306524628,0.2867559375,0.9999909593,0.6929509921,0.9847537531,9.210240367,0.3558850767,0.2867559375,0.3558850767,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-11,0,0.1639853232,0.3715357825,0.3427077645,0.2867559375,0.9999879263,0.692949736,0.9847517959,9.210240367,0.3715357825,0.2867559375,0.3715357825,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-12,0,0.1639853232,0.3242393243,0.3421040123,0.2867559375,0.9999610043,0.6929385864,0.984734423,9.210240367,0.3242393243,0.2867559375,0.3421040123,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-13,0,0.1639853232,0.4026117533,0.3253214317,0.2867559375,0.9999999593,0.6929547194,0.9847595609,9.210240367,0.4026117533,0.2867559375,0.4026117533,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-14,0,0.1639853232,0.3853070732,0.3261625647,0.2867559375,0.9999999955,0.6929547344,0.9847595843,9.210240367,0.3853070732,0.2867559375,0.3853070732,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-17,0,0.1639853232,0.3962632172,0.3192748476,0.2867559375,0.9999999563,0.6929547182,0.984759559,9.210240367,0.3962632172,0.2867559375,0.3962632172,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-18,0,0.1639853232,0.3910384239,0.3098621769,0.2867559375,0.9999630716,0.6929394426,0.9847357571,9.210240367,0.3910384239,0.2867559375,0.3910384239,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-19,0,0.1639853232,0.3624223596,0.3126986984,0.2867559375,0.9999727685,0.6929434585,0.9847420145,9.210240367,0.3624223596,0.2867559375,0.3624223596,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-20,0,0.1639853232,0.3604831478,0.3041280536,0.2867559375,0.9999797511,0.6929463503,0.9847465205,9.210240367,0.3604831478,0.2867559375,0.3604831478,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-21,0,0.1639853232,0.3456338245,0.3008944282,0.2867559375,0.9999995942,0.6929545682,0.9847593253,9.210240367,0.3456338245,0.2867559375,0.3456338245,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-24,0,0.1639853232,0.3243284591,0.3026816795,0.2867559375,0.9999594864,0.6929379578,0.9847334435,9.210240367,0.3243284591,0.2867559375,0.3243284591,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-25,0,0.1639853232,0.2704015676,0.2868889572,0.2867559375,0.9999902001,0.6929506777,0.9847532633,9.210240367,0.2704015676,0.2704015676,0.2868889572,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-26,0,0.1639853232,0.301147455,0.2730000579,0.2867559375,0.9999791223,0.6929460899,0.9847461147,9.210240367,0.301147455,0.2730000579,0.301147455,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-27,0,0.1639853232,0.281366346,0.2743138799,0.2838700803,0.9998829279,0.6929062516,0.9846840399,9.052603889,0.281366346,0.2743138799,0.2838700803,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-28,0,0.1639853232,0.2624827426,0.2543096443,0.2867559375,0.9999991301,0.692954376,0.9847590259,9.210240367,0.2624827426,0.2543096443,0.2867559375,caution,caution,2022,10,13,2f8e9f2233a0
2022-10-31,0,0.1639853232,0.2551710666,0.2559281878,0.2686588776,0.999726809,0.692841596,0.9845832954,8.205066269,0.2551710666,0.2551710666,0.2686588776,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-01,0,0.1639853232,0.280446233,0.2550573675,0.2526143489,0.9993095501,0.692668791,0.9843140357,7.277476387,0.280446233,0.2526143489,0.280446233,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-02,0,0.1639853232,0.3189344272,0.2556795758,0.2867559375,0.999999988,0.6929547313,0.9847595794,9.210240367,0.3189344272,0.2556795758,0.3189344272,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-03,0,0.1639853232,0.3015458832,0.248662707,0.2867559375,0.9999664308,0.6929408338,0.9847379248,9.210240367,0.3015458832,0.248662707,0.3015458832,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-04,0,0.1639853232,0.3233629885,0.2390976849,0.2854448485,0.9998925892,0.6929102528,0.9846902743,9.138742405,0.3233629885,0.2390976849,0.3233629885,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-07,0,0.1639853232,0.2765189877,0.2365144461,0.2621533854,0.9996038804,0.692790686,0.9845039688,7.833398284,0.2765189877,0.2365144461,0.2765189877,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-08,0,0.1639853232,0.2960548317,0.2516829816,0.2436538119,0.9988216583,0.6924667339,0.9839991961,6.742468105,0.2960548317,0.2436538119,0.2960548317,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-09,0,0.1639853232,0.2950261213,0.2585307427,0.2867559375,0.9999995361,0.6929545441,0.9847592878,9.210240367,0.2950261213,0.2585307427,0.2950261213,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-10,0,0.1639853232,0.3323722704,0.2257790603,0.2867559375,1,0.6929547362,0.9847595872,9.210240367,0.3323722704,0.2257790603,0.3323722704,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-11,0,0.1639853232,0.253660817,0.2122374861,0.2867559375,0.99999301,0.6929518414,0.9847550765,9.210240367,0.253660817,0.2122374861,0.2867559375,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-14,0,0.1639853232,0.2652572273,0.2284188217,0.2867559375,0.9999979189,0.6929538744,0.9847582442,9.210240367,0.2652572273,0.2284188217,0.2867559375,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-15,0,0.1639853232,0.2968044607,0.2389688746,0.2867559375,0.9999923236,0.6929515571,0.9847546335,9.210240367,0.2968044607,0.2389688746,0.2968044607,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-16,0,0.1639853232,0.2465824134,0.2333963866,0.2867559375,0.9999946163,0.6929525066,0.9847561131,9.210240367,0.2465824134,0.2333963866,0.2867559375,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-17,0,0.1639853232,0.2575377846,0.2310447939,0.2867559375,0.9999833386,0.692947836,0.9847488355,9.210240367,0.2575377846,0.2310447939,0.2867559375,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-18,0,0.1639853232,0.2453608934,0.220324371,0.2867559375,0.9999668231,0.6929409963,0.984738178,9.210240367,0.2453608934,0.220324371,0.2867559375,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-21,0,0.1639853232,0.2180885214,0.2100601162,0.2867559375,0.9999780387,0.6929456411,0.9847454154,9.210240367,0.2180885214,0.2100601162,0.2867559375,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-22,0,0.1639853232,0.2070936877,0.1952749989,0.2867559375,0.9999925139,0.6929516359,0.9847547563,9.210240367,0.2070936877,0.1952749989,0.2867559375,caution,caution,2022,10,13,2f8e9f2233a0
2022-11-23,1,0.1639853232,0.1768010901,0.1819712902,0.2867559375,0.9999530619,0.6929352972,0.9847292978,9.210240367,0.1768010901,0.1768010901,0.2867559375,normal,caution,2022,10,13,2f8e9f2233a0
2022-11-25,1,0.1639853232,0.1537998311,0.1841134938,0.172351252,0.867934186,0.6382605573,0.8995367167,1.8828155,0.1537998311,0.1537998311,0.1841134938,normal,normal,2022,10,13,2f8e9f2233a0
2022-11-28,0,0.1639853232,0.2163529633,0.2080108352,0.2148519222,0.99278974,0.689968655,0.9801067627,4.925013882,0.2163529633,0.2080108352,0.2163529633,normal,normal,2022,10,13,2f8e9f2233a0
2022-11-29,0,0.1639853232,0.1966063834,0.2036134499,0.1778207419,0.9092606632,0.6553756432,0.926204943,2.304640846,0.1966063834,0.1778207419,0.2036134499,normal,normal,2022,10,13,2f8e9f2233a0
2022-11-30,1,0.1639853232,0.2162838952,0.1852530455,0.2867559375,0.9999997184,0.6929546196,0.9847594055,9.210240367,0.2162838952,0.1852530455,0.2867559375,normal,normal,2022,10,13,2f8e9f2233a0
2022-12-01,1,0.1639853232,0.1934472799,0.1746345213,0.2302676103,0.9973157922,0.6918430894,0.9830274516,5.917681819,0.1934472799,0.1746345213,0.2302676103,normal,normal,2022,10,13,2f8e9f2233a0
2022-12-02,1,0.1639853232,0.2092854447,0.1632600032,0.2286779252,0.9970339133,0.6917263511,0.9828455534,5.817541298,0.2092854447,0.1632600032,0.2286779252,normal,normal,2022,10,13,2f8e9f2233a0
2022-12-05,1,0.1639853232,0.22118538,0.187667713,0.2867559375,0.9999939188,0.6929522178,0.984755663,9.210240367,0.22118538,0.187667713,0.2867559375,normal,normal,2022,10,13,2f8e9f2233a0
2022-12-06,0,0.1639853232,0.2374049209,0.2074630832,0.2867559375,0.999981183,0.6929469433,0.9847474445,9.210240367,0.2374049209,0.2074630832,0.2867559375,normal,normal,2022,10,13,2f8e9f2233a0
2022-12-07,0,0.1639853232,0.2120368928,0.2144060899,0.2464579849,0.9990045267,0.6925424676,0.9841172023,6.911296337,0.2120368928,0.2120368928,0.2464579849,normal,normal,2022,10,13,2f8e9f2233a0
2022-12-08,0,0.1639853232,0.2143987231,0.2091047549,0.2494429946,0.9991669619,0.6926097391,0.9842220227,7.089597812,0.2143987231,0.2091047549,0.2494429946,normal,normal,2022,10,13,2f8e9f2233a0
2022-12-09,0,0.1639853232,0.2127328962,0.2164311677,0.267414328,0.9997068142,0.6928333153,0.9845703926,8.134410789,0.2127328962,0.2127328962,0.267414328,normal,normal,2022,10,13,2f8e9f2233a0
2022-12-12,1,0.1639853232,0.2043143263,0.2448598067,0.2756333764,0.9998154233,0.692878295,0.9846404787,8.597260655,0.2043143263,0.2043143263,0.2756333764,normal,normal,2022,10,13,2f8e9f2233a0
2022-12-13,1,0.1639853232,0.2697854746,0.2126447551,0.25173377,0.9992727165,0.6926535366,0.9842902668,7.225466701,0.2697854746,0.2126447551,0.2697854746,caution,normal,2022,10,13,2f8e9f2233a0
2022-12-14,1,0.1639853232,0.2389426685,0.1931715072,0.2134902489,0.9921151651,0.6896892843,0.9796714554,4.834897912,0.2389426685,0.1931715072,0.2389426685,caution,normal,2022,10,13,2f8e9f2233a0
2022-12-15,0,0.1639853232,0.2667044977,0.2164311677,0.2867559375,0.9999997769,0.6929546439,0.9847594432,9.210240367,0.2667044977,0.2164311677,0.2867559375,caution,caution,2022,10,13,2f8e9f2233a0
2022-12-16,0,0.1639853232,0.2552648987,0.213593907,0.2846342262,0.999887724,0.6929082379,0.9846871348,9.094437869,0.2552648987,0.213593907,0.2846342262,caution,caution,2022,10,13,2f8e9f2233a0
2022-12-19,0,0.1639853232,0.2447971212,0.2108776491,0.2517521526,0.9992735061,0.6926538636,0.9842907762,7.226553667,0.2447971212,0.2108776491,0.2517521526,caution,caution,2022,10,13,2f8e9f2233a0
2022-12-20,0,0.1639853232,0.2204597591,0.197928598,0.2164146517,0.9934902687,0.6902587743,0.9805588181,5.027926085,0.2204597591,0.197928598,0.2204597591,caution,caution,2022,10,13,2f8e9f2233a0
2022-12-21,0,0.1639853232,0.2094340538,0.1779533568,0.2577395665,0.9994885958,0.6927429416,0.984429575,7.577838793,0.2094340538,0.1779533568,0.2577395665,caution,caution,2022,10,13,2f8e9f2233a0
2022-12-22,0,0.1639853232,0.2669909332,0.2047160618,0.2867559375,0.9999432383,0.6929312288,0.9847229585,9.210240367,0.2669909332,0.2047160618,0.2867559375,caution,caution,2022,10,13,2f8e9f2233a0
2022-12-23,0,0.1639853232,0.2154557165,0.1893665298,0.2358205318,0.9980995026,0.6921676579,0.9835331847,6.263737342,0.2154557165,0.1893665298,0.2358205318,caution,caution,2022,10,13,2f8e9f2233a0
2022-12-27,0,0.1639853232,0.2097844188,0.2002926196,0.2309311347,0.9974250231,0.6918883267,0.983097939,5.959336421,0.2097844188,0.2002926196,0.2309311347,caution,caution,2022,10,13,2f8e9f2233a0
2022-12-28,0,0.1639853232,0.2393021982,0.207051887,0.2753469135,0.9998124495,0.6928770635,0.9846385597,8.581274848,0.2393021982,0.207051887,0.2753469135,caution,caution,2022,10,13,2f8e9f2233a0
2022-12-29,0,0.1639853232,0.2290427442,0.1973709607,0.2867559375,0.9999406982,0.6929301768,0.9847213194,9.210240367,0.2290427442,0.1973709607,0.2867559375,caution,caution,2022,10,13,2f8e9f2233a0
2022-12-30,0,0.1639853232,0.216890097,0.2005701001,0.2168535711,0.9936739549,0.6903348467,0.9806773519,5.056733879,0.216890097,0.2005701001,0.216890097,caution,caution,2022,10,13,2f8e9f2233a0
2023-01-03,0,0.1748671119,0.2564723484,0.2278114302,0.2206884178,0.9896056463,0.7026738593,0.9788525711,4.556043778,0.2564723484,0.2206884178,0.2564723484,caution,caution,2023,11,14,a4737cae9998
2023-01-04,0,0.1748671119,0.2421501262,0.2153276695,0.2166088332,0.9865838054,0.7013827854,0.9768926951,4.297785743,0.2421501262,0.2153276695,0.2421501262,caution,caution,2023,11,14,a4737cae9998
2023-01-05,0,0.1748671119,0.2270923566,0.2216771958,0.2553131204,0.9986732481,0.7065479691,0.9847335476,6.62369385,0.2270923566,0.2216771958,0.2553131204,caution,caution,2023,11,14,a4737cae9998
2023-01-06,0,0.1748671119,0.245949901,0.2026904296,0.3033687438,0.9999845136,0.707108204,0.9855839954,9.210240367,0.245949901,0.2026904296,0.3033687438,caution,caution,2023,11,14,a4737cae9998
2023-01-09,0,0.1748671119,0.23784827,0.2147595464,0.2305290864,0.9943209574,0.704688464,0.9819107815,5.165277389,0.23784827,0.2147595464,0.23784827,caution,caution,2023,11,14,a4737cae9998
2023-01-10,0,0.1748671119,0.2003388208,0.1946460444,0.2311973904,0.9945462403,0.7047847155,0.9820568933,5.205981371,0.2003388208,0.1946460444,0.2311973904,normal,normal,2023,11,14,a4737cae9998
2023-01-11,0,0.1748671119,0.1997791076,0.2021091552,0.2577334803,0.998843203,0.7066205819,0.9848437753,6.760942864,0.1997791076,0.1997791076,0.2577334803,normal,normal,2023,11,14,a4737cae9998
2023-01-12,0,0.1748671119,0.1982644468,0.168334721,0.2295686105,0.9939800204,0.7045427995,0.9816896599,5.106633236,0.1982644468,0.168334721,0.2295686105,normal,normal,2023,11,14,a4737cae9998
2023-01-13,0,0.1748671119,0.1868140932,0.1609398748,0.2085884236,0.977677396,0.6975775447,0.9711162632,3.779579956,0.1868140932,0.1609398748,0.2085884236,normal,normal,2023,11,14,a4737cae9998
2023-01-17,0,0.1748671119,0.1689619936,0.1764141272,0.2031564829,0.9683310729,0.6935843519,0.9650545165,3.420238065,0.1689619936,0.1689619936,0.2031564829,normal,normal,2023,11,14,a4737cae9998
2023-01-18,0,0.1748671119,0.203355,0.1911011506,0.2822289851,0.9996983002,0.70698592,0.9853983659,8.105776206,0.203355,0.1911011506,0.2822289851,normal,normal,2023,11,14,a4737cae9998
2023-01-19,0,0.1748671119,0.2004789895,0.1937617762,0.2439461878,0.9974454482,0.7060233947,0.9839372332,5.967320686,0.2004789895,0.1937617762,0.2439461878,normal,normal,2023,11,14,a4737cae9998
2023-01-20,0,0.1748671119,0.1950783484,0.1837996092,0.2966014801,0.9998583075,0.7070542827,0.9855021419,8.861709697,0.1950783484,0.1837996092,0.2966014801,normal,normal,2023,11,14,a4737cae9998
2023-01-23,0,0.1748671119,0.1898839801,0.1831998072,0.2362836756,0.9959826747,0.7053984285,0.9829885219,5.513113534,0.1898839801,0.1831998072,0.2362836756,normal,normal,2023,11,14,a4737cae9998
2023-01-24,0,0.1748671119,0.1754202434,0.1739848415,0.2148830012,0.9850425295,0.7007242792,0.9758930695,4.187473942,0.1754202434,0.1739848415,0.2148830012,normal,normal,2023,11,14,a4737cae9998
2023-01-25,0,0.1748671119,0.1985406253,0.1721572687,0.2049631439,0.9718194241,0.6950747411,0.9673169571,3.540537065,0.1985406253,0.1721572687,0.2049631439,normal,normal,2023,11,14,a4737cae9998
2023-01-26,0,0.1748671119,0.1806320165,0.1668000691,0.2132329615,0.9833965724,0.7000210483,0.9748255507,4.081403313,0.1806320165,0.1668000691,0.2132329615,normal,normal,2023,11,14,a4737cae9998
2023-01-27,0,0.1748671119,0.1691855162,0.1634127532,0.2008936703,0.9633299502,0.6914476349,0.9618109372,3.26843564,0.1691855162,0.1634127532,0.2008936703,normal,normal,2023,11,14,a4737cae9998
2023-01-30,0,0.1748671119,0.1921069731,0.1851470961,0.2473111461,0.9979000106,0.7062176054,0.9842320488,6.163720797,0.1921069731,0.1851470961,0.2473111461,normal,normal,2023,11,14,a4737cae9998
2023-01-31,0,0.1748671119,0.1665526287,0.1770200889,0.2639484209,0.9991834203,0.7067659389,0.9850644301,7.109569156,0.1665526287,0.1665526287,0.2639484209,normal,normal,2023,11,14,a4737cae9998
2023-02-01,0,0.1748671119,0.1840039553,0.1534758322,0.237724215,0.996313066,0.7055395873,0.9832028038,5.599266314,0.1840039553,0.1534758322,0.237724215,normal,normal,2023,11,14,a4737cae9998
2023-02-02,1,0.1748671119,0.1785620373,0.1668000691,0.2627567385,0.9991273788,0.7067419953,0.9850280833,7.043136011,0.1785620373,0.1668000691,0.2627567385,normal,normal,2023,11,14,a4737cae9998
2023-02-03,0,0.1748671119,0.1884386801,0.16063022,0.2521783944,0.9984135335,0.7064370067,0.9845651044,6.444658311,0.1884386801,0.16063022,0.2521783944,normal,normal,2023,11,14,a4737cae9998
2023-02-06,0,0.1748671119,0.179785572,0.1774742162,0.2239097265,0.9914865623,0.7034774759,0.9800724773,4.757559578,0.179785572,0.1774742162,0.2239097265,normal,normal,2023,11,14,a4737cae9998
2023-02-07,0,0.1748671119,0.182185671,0.1657239281,0.242511818,0.9972214532,0.7059276934,0.9837919567,5.883044813,0.182185671,0.1657239281,0.242511818,normal,normal,2023,11,14,a4737cae9998
2023-02-08,0,0.1748671119,0.1783536022,0.1804938773,0.2651047489,0.9992342186,0.7067876423,0.9850973764,7.173847733,0.1783536022,0.1783536022,0.2651047489,normal,normal,2023,11,14,a4737cae9998
2023-02-09,1,0.1748671119,0.2036134936,0.1965574484,0.2513906503,0.998340265,0.7064057029,0.9845175847,6.399436217,0.2036134936,0.1965574484,0.2513906503,normal,normal,2023,11,14,a4737cae9998
2023-02-10,1,0.1748671119,0.1718257764,0.1939092598,0.2257710984,0.9924081704,0.7038712306,0.9806702048,4.873061871,0.1718257764,0.1718257764,0.2257710984,normal,normal,2023,11,14,a4737cae9998
2023-02-13,1,0.1748671119,0.1641929125,0.1911011506,0.2403044255,0.9968357983,0.7057629234,0.9835418324,5.752685269,0.1641929125,0.1641929125,0.2403044255,normal,normal,2023,11,14,a4737cae9998
2023-02-14,1,0.1748671119,0.1744448191,0.1695601395,0.211556388,0.9815308621,0.6992239283,0.9736155066,3.97301234,0.1744448191,0.1695601395,0.211556388,normal,normal,2023,11,14,a4737cae9998
2023-02-15,1,0.1748671119,0.1577026204,0.159080154,0.1968535903,0.9523108119,0.6867397362,0.9546642523,2.994186758,0.1577026204,0.1577026204,0.1968535903,normal,normal,2023,11,14,a4737cae9998
2023-02-16,1,0.1748671119,0.1963530886,0.1885776345,0.2357165874,0.9958442538,0.7053392885,0.9828987462,5.479098871,0.1963530886,0.1885776345,0.2357165874,normal,normal,2023,11,14,a4737cae9998
2023-02-17,1,0.1748671119,0.1784975656,0.1863424415,0.1974611074,0.954160914,0.6875301876,0.9558641734,3.035695197,0.1784975656,0.1784975656,0.1974611074,normal,normal,2023,11,14,a4737cae9998
2023-02-21,0,0.1748671119,0.2220293417,0.2273955364,0.3033687438,0.9999461468,0.7070918118,0.9855591118,9.210240367,0.2220293417,0.2220293417,0.3033687438,normal,normal,2023,11,14,a4737cae9998
2023-02-22,0,0.1748671119,0.1991910039,0.2192875173,0.2133471167,0.9835162778,0.7000721921,0.9749031881,4.08876083,0.1991910039,0.1991910039,0.2192875173,normal,normal,2023,11,14,a4737cae9998
2023-02-23,0,0.1748671119,0.2105336772,0.2028356591,0.1987736795,0.9579142392,0.6891337862,0.9582984684,3.125048794,0.2105336772,0.1987736795,0.2105336772,normal,normal,2023,11,14,a4737cae9998
2023-02-24,0,0.1748671119,0.2230124381,0.2104795246,0.2222250776,0.990551754,0.7030780814,0.9794661884,4.652432994,0.2230124381,0.2104795246,0.2230124381,normal,normal,2023,11,14,a4737cae9998
2023-02-27,0,0.1748671119,0.2099437389,0.200069997,0.2030788618,0.9681716425,0.6935162357,0.9649511147,3.415051752,0.2099437389,0.200069997,0.2099437389,normal,normal,2023,11,14,a4737cae9998
2023-02-28,0,0.1748671119,0.1846500816,0.1964106645,0.1915980932,0.9328299165,0.6784165731,0.9420295238,2.630994924,0.1846500816,0.1846500816,0.1964106645,normal,normal,2023,11,14,a4737cae9998
2023-03-01,0,0.1748671119,0.1883853847,0.1946460444,0.1853008894,0.8989539295,0.6639431439,0.9200585676,2.185655231,0.1883853847,0.1853008894,0.1946460444,normal,normal,2023,11,14,a4737cae9998
2023-03-02,0,0.1748671119,0.1891363273,0.1798910533,0.1843284103,0.8924338672,0.6611574638,0.9158298493,2.115846566,0.1891363273,0.1798910533,0.1891363273,normal,normal,2023,11,14,a4737cae9998
2023-03-03,0,0.1748671119,0.1662811808,0.1631040705,0.2185425184,0.9881162734,0.7020375285,0.9778866083,4.420630425,0.1662811808,0.1631040705,0.2185425184,normal,normal,2023,11,14,a4737cae9998
2023-03-06,0,0.1748671119,0.1555393846,0.1649543294,0.2015184386,0.9647864492,0.6920699204,0.9627555791,3.310475805,0.1555393846,0.1555393846,0.2015184386,normal,normal,2023,11,14,a4737cae9998
2023-03-07,0,0.1748671119,0.1747639799,0.1798910533,0.2392834586,0.9966388806,0.7056787908,0.9834141174,5.692114425,0.1747639799,0.1747639799,0.2392834586,normal,normal,2023,11,14,a4737cae9998
2023-03-08,0,0.1748671119,0.1596945584,0.1726146193,0.1934057206,0.9402939292,0.6816055536,0.9468704601,2.756758813,0.1596945584,0.1596945584,0.1934057206,normal,normal,2023,11,14,a4737cae9998
2023-03-09,0,0.1748671119,0.2246026882,0.2237766896,0.2883451823,0.9997818679,0.7070216241,0.9854525654,8.430191527,0.2246026882,0.2237766896,0.2883451823,normal,normal,2023,11,14,a4737cae9998
2023-03-10,0,0.1748671119,0.246237937,0.2534576223,0.2845731777,0.9997336976,0.7070010435,0.9854213236,8.230611818,0.246237937,0.246237937,0.2845731777,normal,normal,2023,11,14,a4737cae9998
2023-03-13,0,0.1748671119,0.2807735963,0.2755107335,0.2249765207,0.9920281868,0.7037088836,0.9804237588,4.823839549,0.2807735963,0.2249765207,0.2807735963,caution,normal,2023,11,14,a4737cae9998
2023-03-14,0,0.1748671119,0.2576941177,0.2391827206,0.277361483,0.9996082663,0.7069474533,0.9853399726,7.844536515,0.2576941177,0.2391827206,0.277361483,caution,normal,2023,11,14,a4737cae9998
2023-03-15,0,0.1748671119,0.2801855654,0.2707319591,0.253643327,0.9985409471,0.7064914438,0.9846477411,6.528507653,0.2801855654,0.253643327,0.2801855654,caution,caution,2023,11,14,a4737cae9998
2023-03-16,0,0.1748671119,0.2423273742,0.2290571025,0.3032402941,0.9998993405,0.707071814,0.9855287546,9.203666331,0.2423273742,0.2290571025,0.3032402941,caution,caution,2023,11,14,a4737cae9998
2023-03-17,0,0.1748671119,0.2518207824,0.2626931017,0.2901018602,0.9998011195,0.7070298493,0.9854650514,8.522607592,0.2518207824,0.2518207824,0.2901018602,caution,caution,2023,11,14,a4737cae9998
2023-03-20,0,0.1748671119,0.218594415,0.2448373994,0.2609921151,0.9990369153,0.706703345,0.9849694113,6.944405602,0.218594415,0.218594415,0.2609921151,caution,caution,2023,11,14,a4737cae9998
2023-03-21,0,0.1748671119,0.2111242692,0.206310018,0.2716449263,0.999465739,0.7068865588,0.9852475336,7.53409158,0.2111242692,0.206310018,0.2716449263,caution,caution,2023,11,14,a4737cae9998
2023-03-22,0,0.1748671119,0.2347719386,0.2188646538,0.3033687438,0.9999920509,0.7071114242,0.9855888838,9.210240367,0.2347719386,0.2188646538,0.3033687438,caution,caution,2023,11,14,a4737cae9998
2023-03-23,0,0.1748671119,0.2444986423,0.2237766896,0.2435716719,0.9973888465,0.7059992118,0.983900523,5.945348641,0.2444986423,0.2237766896,0.2444986423,caution,caution,2023,11,14,a4737cae9998
2023-03-24,0,0.1748671119,0.2192158927,0.2114812291,0.2370979424,0.9961730615,0.7054797707,0.983112001,5.561855851,0.2192158927,0.2114812291,0.2370979424,caution,caution,2023,11,14,a4737cae9998
2023-03-27,0,0.1748671119,0.2029944805,0.1949405097,0.2322365422,0.9948781741,0.7049265334,0.9822721756,5.269109291,0.2029944805,0.1949405097,0.2322365422,normal,caution,2023,11,14,a4737cae9998
2023-03-28,0,0.1748671119,0.1849175233,0.1855955908,0.2201613798,0.9892588499,0.7025256914,0.9786276493,4.522873855,0.1849175233,0.1849175233,0.2201613798,normal,normal,2023,11,14,a4737cae9998
2023-03-29,0,0.1748671119,0.1944846071,0.1727669985,0.2561231011,0.9987328527,0.706573435,0.9847722054,6.669719189,0.1944846071,0.1727669985,0.2561231011,normal,normal,2023,11,14,a4737cae9998
2023-03-30,0,0.1748671119,0.1748241571,0.1712417112,0.2158392848,0.9859180127,0.7010983272,0.9764608818,4.248676718,0.1748241571,0.1712417112,0.2158392848,normal,normal,2023,11,14,a4737cae9998
2023-03-31,0,0.1748671119,0.1562998838,0.1663390703,0.2394018106,0.9966623496,0.7056888178,0.9834293387,5.699144949,0.1562998838,0.1562998838,0.2394018106,normal,normal,2023,11,14,a4737cae9998
2023-04-03,0,0.1748671119,0.1440299684,0.1640297336,0.2108796118,0.9807173884,0.6988763737,0.9730879118,3.929080596,0.1440299684,0.1440299684,0.2108796118,normal,normal,2023,11,14,a4737cae9998
2023-04-04,0,0.1748671119,0.1623018812,0.1709362637,0.2036403107,0.9693065658,0.6940011288,0.9656871921,3.452532172,0.1623018812,0.1623018812,0.2036403107,normal,normal,2023,11,14,a4737cae9998
2023-04-05,0,0.1748671119,0.1509861805,0.1721572687,0.1705504577,0.7492299596,0.5999739585,0.8229520599,1.094509613,0.1509861805,0.1509861805,0.1721572687,normal,normal,2023,11,14,a4737cae9998
2023-04-06,0,0.1748671119,0.1456757895,0.1617134848,0.1461403157,0.2911763761,0.4042717299,0.525872148,-0.889677541,0.1456757895,0.1456757895,0.1617134848,normal,normal,2023,11,14,a4737cae9998
2023-04-10,0,0.1748671119,0.1583209967,0.1704778326,0.122096109,0.04172339083,0.2976935763,0.3640843712,-3.13407457,0.1583209967,0.122096109,0.1704778326,normal,normal,2023,11,14,a4737cae9998
2023-04-11,0,0.1748671119,0.1430305858,0.1724621919,0.1044426284,0.006442643339,0.2826199667,0.3412023292,-5.03835288,0.1430305858,0.1044426284,0.1724621919,normal,normal,2023,11,14,a4737cae9998
2023-04-12,0,0.1748671119,0.1598539138,0.1723097467,0.1010493204,0.004335991315,0.281719905,0.3398360174,-5.436459599,0.1598539138,0.1010493204,0.1723097467,normal,normal,2023,11,14,a4737cae9998
2023-04-13,0,0.1748671119,0.1483478393,0.1523818214,0.1103314253,0.01244639829,0.2851850557,0.3450961858,-4.373799489,0.1483478393,0.1103314253,0.1523818214,normal,normal,2023,11,14,a4737cae9998
