date,VIX3M,VIX9D,VVIX,SKEW
2020-12-04,24.290000,17.960000,103.720000,133.080000
2020-12-07,24.520000,18.740000,104.420000,132.440000
2020-12-08,23.870000,18.170000,102.820000,134.900000
2020-12-09,24.730000,19.990000,113.930000,135.750000
2020-12-10,25.050000,19.670000,114.660000,135.710000
2020-12-11,26.050000,20.450000,120.770000,139.920000
2020-12-14,27.110000,23.670000,127.680000,139.290000
2020-12-15,25.870000,20.190000,119.110000,138.950000
2020-12-16,25.470000,18.800000,111.850000,144.790000
2020-12-17,25.150000,18.620000,110.210000,147.070000
2020-12-18,25.170000,16.700000,110.300000,147.020000
2020-12-21,27.580000,21.560000,121.610000,146.530000
2020-12-22,27.250000,19.910000,120.570000,146.270000
2020-12-23,26.260000,19.200000,118.310000,147.390000
2020-12-24,25.370000,17.120000,115.260000,148.270000
2020-12-28,25.150000,20.050000,114.400000,145.300000
2020-12-29,26.240000,21.470000,116.270000,142.740000
2020-12-30,25.440000,21.310000,112.040000,143.030000
2020-12-31,25.280000,21.200000,111.860000,147.830000
2021-01-04,28.260000,27.390000,124.650000,143.840000
2021-01-05,27.250000,24.290000,120.070000,145.500000
2021-01-06,26.790000,23.770000,119.900000,147.060000
2021-01-07,25.020000,19.420000,109.380000,145.920000
2021-01-08,24.900000,18.340000,111.000000,139.250000
2021-01-11,26.700000,21.690000,118.800000,134.700000
2021-01-12,26.200000,20.650000,115.790000,139.990000
2021-01-13,25.550000,18.910000,117.760000,139.930000
2021-01-14,26.320000,21.170000,122.780000,138.060000
2021-01-15,27.260000,21.690000,124.250000,136.700000
2021-01-19,26.690000,21.880000,120.710000,141.320000
2021-01-20,25.720000,18.850000,114.170000,146.660000
2021-01-21,25.700000,18.230000,112.590000,144.200000
2021-01-22,25.990000,18.420000,111.790000,145.550000
2021-01-25,26.880000,20.660000,116.630000,145.560000
2021-01-26,26.890000,20.460000,115.310000,143.310000
2021-01-27,35.730000,41.640000,157.690000,137.930000
2021-01-28,31.770000,30.000000,133.220000,145.840000
2021-01-29,33.880000,32.630000,137.330000,134.300000
2021-02-01,32.530000,28.990000,129.440000,141.630000
2021-02-02,29.360000,22.440000,119.100000,141.150000
2021-02-03,27.570000,18.970000,111.030000,136.590000
2021-02-04,26.790000,17.480000,108.470000,136.010000
2021-02-05,26.520000,15.520000,107.640000,135.090000
2021-02-08,26.650000,16.570000,106.610000,136.650000
2021-02-09,27.110000,17.090000,108.140000,140.060000
2021-02-10,27.490000,17.680000,114.930000,139.330000
2021-02-11,27.220000,17.090000,116.220000,137.600000
2021-02-12,26.500000,15.050000,118.590000,137.660000
2021-02-16,27.550000,19.320000,124.660000,140.170000
2021-02-17,27.520000,18.410000,122.830000,144.450000
2021-02-18,27.860000,19.460000,121.050000,142.550000
2021-02-19,27.090000,18.330000,117.450000,141.530000
2021-02-22,27.810000,21.220000,117.060000,138.820000
2021-02-23,27.120000,21.300000,112.780000,136.640000
2021-02-24,25.890000,18.350000,109.600000,138.520000
2021-02-25,30.240000,31.810000,127.830000,142.070000
2021-02-26,29.600000,29.420000,124.960000,136.230000
2021-03-01,26.780000,22.700000,114.940000,141.330000
2021-03-02,27.160000,23.170000,114.920000,141.680000
2021-03-03,28.790000,26.880000,121.230000,140.530000
2021-03-04,30.080000,29.300000,124.620000,137.190000
2021-03-05,27.890000,23.830000,116.210000,135.900000
2021-03-08,28.130000,25.700000,114.620000,137.010000
2021-03-09,27.280000,24.110000,108.710000,134.450000
2021-03-10,26.680000,20.980000,114.680000,138.570000
2021-03-11,26.090000,20.010000,112.870000,139.610000
2021-03-12,25.740000,17.410000,111.730000,140.290000
2021-03-15,24.890000,17.740000,110.490000,141.260000
2021-03-16,24.710000,17.930000,113.730000,142.560000
2021-03-17,23.880000,16.690000,109.900000,143.190000
2021-03-18,25.280000,20.330000,117.800000,148.110000
2021-03-19,24.990000,18.280000,115.950000,141.470000
2021-03-22,22.940000,16.400000,108.630000,146.140000
2021-03-23,23.800000,18.370000,111.690000,143.440000
2021-03-24,24.400000,19.070000,110.670000,143.700000
2021-03-25,23.370000,17.160000,104.750000,140.860000
2021-03-26,22.320000,16.320000,103.260000,145.460000
2021-03-29,23.200000,18.850000,105.840000,143.670000
2021-03-30,22.310000,17.280000,101.900000,142.200000
2021-03-31,22.150000,15.620000,100.040000,140.930000
2021-04-01,20.970000,12.970000,98.970000,136.290000
2021-04-05,20.960000,15.650000,99.240000,139.630000
2021-04-06,21.160000,15.710000,99.060000,142.440000
2021-04-07,20.660000,14.130000,97.090000,140.600000
2021-04-08,20.590000,13.940000,100.720000,139.040000
2021-04-09,20.740000,13.190000,102.060000,132.880000
2021-04-12,20.820000,14.240000,102.080000,134.290000
2021-04-13,20.780000,13.780000,100.440000,134.720000
2021-04-14,21.060000,14.100000,107.470000,137.670000
2021-04-15,20.760000,14.220000,108.660000,139.290000
2021-04-16,20.530000,12.970000,107.800000,138.330000
2021-04-19,21.370000,15.420000,111.900000,137.150000
2021-04-20,22.350000,17.330000,116.370000,134.870000
2021-04-21,21.490000,14.790000,112.900000,139.430000
2021-04-22,22.520000,16.770000,116.050000,138.090000
2021-04-23,21.570000,14.070000,108.360000,140.090000
2021-04-26,21.540000,14.810000,104.010000,139.090000
2021-04-27,21.320000,14.550000,103.390000,139.130000
2021-04-28,21.130000,13.620000,104.780000,139.370000
2021-04-29,21.310000,13.960000,105.460000,139.300000
2021-04-30,22.070000,15.530000,109.220000,146.320000
2021-05-03,21.740000,16.170000,108.320000,143.750000
2021-05-04,22.670000,17.750000,111.220000,139.230000
2021-05-05,22.260000,17.570000,109.510000,142.120000
2021-05-06,21.880000,16.040000,108.390000,144.470000
2021-05-07,20.790000,14.090000,107.030000,145.760000
2021-05-10,22.400000,19.680000,114.100000,142.720000
2021-05-11,24.230000,22.030000,122.470000,140.120000
2021-05-12,28.180000,29.550000,146.280000,142.600000
2021-05-13,25.260000,23.210000,130.010000,139.260000
2021-05-14,22.260000,17.410000,117.560000,139.050000
2021-05-17,23.140000,18.830000,120.700000,138.350000
2021-05-18,24.220000,20.990000,123.930000,139.460000
2021-05-19,25.270000,21.210000,130.170000,143.750000
2021-05-20,23.810000,18.560000,126.340000,142.960000
2021-05-21,23.490000,17.120000,124.220000,144.510000
2021-05-24,22.230000,14.670000,116.120000,144.640000
2021-05-25,22.400000,15.790000,113.550000,144.600000
2021-05-26,21.300000,13.840000,106.290000,149.820000
2021-05-27,20.310000,13.030000,103.880000,149.350000
2021-05-28,20.480000,12.730000,105.410000,155.310000
2021-06-01,21.340000,15.000000,113.040000,149.040000
2021-06-02,21.420000,13.700000,112.570000,148.590000
2021-06-03,21.820000,15.180000,114.310000,145.210000
2021-06-04,20.620000,12.700000,108.160000,147.760000
2021-06-07,20.550000,13.910000,108.030000,151.290000
2021-06-08,20.850000,15.430000,109.620000,150.700000
2021-06-09,21.280000,17.090000,120.970000,150.710000
2021-06-10,20.080000,13.830000,116.760000,154.810000
2021-06-11,19.640000,13.060000,116.120000,159.280000
2021-06-14,20.140000,14.920000,119.800000,160.640000
2021-06-15,20.680000,15.920000,122.900000,161.350000
2021-06-16,21.260000,17.940000,121.570000,155.970000
2021-06-17,20.980000,16.670000,120.630000,161.010000
2021-06-18,22.930000,20.140000,128.830000,150.780000
2021-06-21,21.120000,16.830000,121.250000,158.360000
2021-06-22,20.070000,14.580000,114.010000,160.510000
2021-06-23,19.700000,13.630000,110.480000,154.850000
2021-06-24,19.260000,12.770000,107.870000,161.040000
2021-06-25,19.000000,11.860000,105.910000,170.550000
2021-06-28,19.020000,11.920000,106.320000,162.090000
2021-06-29,19.490000,11.860000,107.010000,163.840000
2021-06-30,19.510000,11.110000,106.730000,161.850000
2021-07-01,19.450000,11.430000,108.720000,155.650000
2021-07-02,19.300000,10.400000,106.110000,157.940000
2021-07-06,20.260000,13.760000,112.240000,153.750000
2021-07-07,20.410000,13.070000,112.700000,152.150000
2021-07-08,21.980000,17.240000,120.030000,152.820000
2021-07-09,20.440000,13.020000,112.620000,155.700000
2021-07-12,20.460000,13.520000,111.590000,157.930000
2021-07-13,21.130000,14.980000,116.400000,154.400000
2021-07-14,20.620000,13.450000,117.660000,154.310000
2021-07-15,21.090000,14.550000,121.030000,154.150000
2021-07-16,22.070000,16.300000,128.890000,151.940000
2021-07-19,24.900000,22.150000,139.540000,155.740000
2021-07-20,23.200000,17.860000,131.300000,154.500000
2021-07-21,21.870000,14.650000,122.530000,155.340000
2021-07-22,21.860000,14.070000,118.820000,152.630000
2021-07-23,21.650000,12.870000,114.920000,159.440000
2021-07-26,21.740000,14.010000,114.860000,153.200000
2021-07-27,23.000000,17.160000,121.110000,151.040000
2021-07-28,22.350000,14.820000,117.080000,152.230000
2021-07-29,21.880000,13.650000,114.040000,149.960000
2021-07-30,22.180000,14.360000,116.180000,153.710000
2021-08-02,23.050000,16.210000,122.850000,153.300000
2021-08-03,22.180000,13.680000,117.550000,152.560000
2021-08-04,22.170000,13.620000,116.210000,151.400000
2021-08-05,21.520000,13.250000,113.350000,150.260000
2021-08-06,20.870000,10.960000,112.000000,150.960000
2021-08-09,21.270000,12.750000,115.090000,153.130000
2021-08-10,21.210000,13.230000,114.150000,153.330000
2021-08-11,20.670000,11.580000,118.050000,154.320000
2021-08-12,20.250000,11.540000,117.720000,157.180000
2021-08-13,20.260000,11.210000,117.810000,159.660000
2021-08-16,20.640000,13.070000,117.690000,152.540000
2021-08-17,21.700000,16.290000,120.530000,149.050000
2021-08-18,23.800000,23.120000,128.410000,148.540000
2021-08-19,24.200000,21.240000,130.410000,151.190000
2021-08-20,22.410000,15.100000,120.510000,153.510000
2021-08-23,21.200000,14.020000,113.330000,159.020000
2021-08-24,21.220000,13.940000,111.090000,157.130000
2021-08-25,20.790000,12.990000,108.840000,159.510000
2021-08-26,21.860000,17.110000,116.600000,157.250000
2021-08-27,20.610000,12.320000,109.620000,162.430000
2021-08-30,20.400000,12.000000,107.900000,157.990000
2021-08-31,20.420000,12.750000,105.810000,155.910000
2021-09-01,20.080000,11.750000,105.200000,154.750000
2021-09-02,20.130000,12.730000,105.700000,156.980000
2021-09-03,20.320000,11.660000,105.480000,162.270000
2021-09-07,21.530000,15.330000,111.010000,154.760000
2021-09-08,21.590000,14.750000,115.060000,153.390000
2021-09-09,22.060000,16.550000,117.030000,149.970000
2021-09-10,23.310000,22.580000,124.980000,151.160000
2021-09-13,22.470000,20.200000,118.010000,148.500000
2021-09-14,22.550000,19.430000,120.370000,146.730000
2021-09-15,21.760000,16.200000,112.480000,154.330000
2021-09-16,21.810000,16.640000,112.110000,152.880000
2021-09-17,23.220000,19.660000,118.900000,149.520000
2021-09-20,26.400000,27.700000,138.930000,141.570000
2021-09-21,25.470000,25.130000,130.760000,139.980000
2021-09-22,23.050000,19.460000,117.620000,144.120000
2021-09-23,21.370000,17.080000,108.310000,146.870000
2021-09-24,20.820000,15.240000,103.070000,145.670000
2021-09-27,21.400000,16.960000,107.730000,144.660000
2021-09-28,24.030000,24.560000,121.060000,140.080000
2021-09-29,23.720000,21.790000,119.040000,137.990000
2021-09-30,23.870000,23.030000,118.010000,135.550000
2021-10-01,23.050000,19.420000,113.140000,135.050000
2021-10-04,24.110000,23.040000,117.170000,130.870000
2021-10-05,23.110000,20.320000,110.750000,131.680000
2021-10-06,22.840000,19.540000,110.920000,131.510000
2021-10-07,22.120000,18.130000,107.430000,133.320000
2021-10-08,21.880000,16.740000,107.270000,134.460000
2021-10-11,22.390000,19.750000,110.290000,134.700000
2021-10-12,22.330000,19.410000,109.120000,134.100000
2021-10-13,21.540000,17.450000,108.720000,135.770000
2021-10-14,20.370000,14.800000,107.970000,143.780000
2021-10-15,20.300000,13.240000,106.760000,147.270000
2021-10-18,20.290000,13.910000,104.370000,143.770000
2021-10-19,19.980000,13.340000,103.060000,141.010000
2021-10-20,19.870000,12.690000,101.840000,141.230000
2021-10-21,19.480000,11.810000,102.140000,140.940000
2021-10-22,20.010000,11.980000,106.080000,139.340000
2021-10-25,19.560000,13.090000,102.360000,140.940000
2021-10-26,20.110000,14.330000,103.250000,141.300000
2021-10-27,20.890000,15.160000,109.610000,140.600000
2021-10-28,20.480000,14.310000,106.280000,144.730000
2021-10-29,20.370000,13.670000,105.170000,148.090000
2021-11-01,20.390000,15.020000,106.660000,145.810000
2021-11-02,20.100000,14.740000,105.440000,146.680000
2021-11-03,19.500000,13.100000,102.250000,149.770000
2021-11-04,19.700000,13.040000,104.460000,151.670000
2021-11-05,20.490000,13.150000,110.210000,148.830000
2021-11-08,20.980000,14.430000,111.490000,149.240000
2021-11-09,21.410000,15.190000,110.550000,144.090000
2021-11-10,22.000000,15.950000,117.190000,144.890000
2021-11-11,21.380000,14.300000,114.660000,144.030000
2021-11-12,20.690000,11.990000,112.110000,144.370000
2021-11-15,20.870000,12.200000,110.660000,142.380000
2021-11-16,20.900000,11.940000,109.580000,139.560000
2021-11-17,21.580000,11.510000,111.530000,141.960000
2021-11-18,21.900000,12.430000,112.150000,144.800000
2021-11-19,21.920000,12.450000,113.740000,148.440000
2021-11-22,22.630000,16.060000,118.620000,147.440000
2021-11-23,22.450000,16.350000,115.030000,146.990000
2021-11-24,21.900000,14.820000,110.480000,148.150000
2021-11-26,29.170000,30.600000,149.740000,148.270000
2021-11-29,25.040000,21.430000,131.240000,149.930000
2021-11-30,28.130000,28.380000,142.550000,150.550000
2021-12-01,30.790000,33.930000,155.020000,155.210000
2021-12-02,29.150000,28.040000,147.310000,151.380000
2021-12-03,31.780000,31.700000,156.100000,149.640000
2021-12-06,28.880000,27.290000,138.880000,151.640000
2021-12-07,24.960000,20.830000,117.920000,151.660000
2021-12-08,23.630000,17.500000,114.290000,151.200000
2021-12-09,24.660000,20.490000,121.790000,149.660000
2021-12-10,23.180000,15.700000,113.850000,147.340000
2021-12-13,24.320000,18.540000,121.070000,146.070000
2021-12-14,25.350000,21.020000,126.570000,137.760000
2021-12-15,23.300000,16.780000,118.610000,141.750000
2021-12-16,24.370000,18.760000,128.970000,140.290000
2021-12-17,25.380000,19.350000,136.060000,134.940000
2021-12-20,26.310000,22.210000,138.670000,131.710000
2021-12-21,25.000000,18.830000,131.410000,136.330000
2021-12-22,23.560000,14.760000,122.700000,142.040000
2021-12-23,23.240000,13.710000,120.460000,150.260000
2021-12-27,22.740000,14.480000,115.920000,151.870000
2021-12-28,22.330000,14.400000,114.830000,153.210000
2021-12-29,21.830000,12.850000,109.500000,156.240000
2021-12-30,21.880000,13.860000,110.840000,155.270000
2021-12-31,21.880000,13.260000,109.670000,154.380000
2022-01-03,21.530000,13.520000,108.450000,151.490000
2022-01-04,21.620000,13.880000,109.310000,150.360000
2022-01-05,23.470000,18.070000,119.310000,143.410000
2022-01-06,23.500000,17.060000,117.820000,140.770000
2022-01-07,22.870000,15.400000,113.860000,139.140000
2022-01-10,22.680000,17.910000,113.020000,139.240000
2022-01-11,21.980000,16.590000,111.610000,138.090000
2022-01-12,21.580000,14.680000,113.940000,135.730000
2022-01-13,23.410000,18.790000,123.440000,133.130000
2022-01-14,22.820000,17.310000,117.570000,133.850000
2022-01-18,25.120000,24.170000,127.950000,129.720000
2022-01-19,25.810000,23.960000,129.850000,134.730000
2022-01-20,27.250000,26.730000,135.600000,127.580000
2022-01-21,29.950000,30.860000,149.500000,136.180000
2022-01-24,30.820000,35.820000,154.380000,136.060000
2022-01-25,31.760000,37.180000,150.800000,133.900000
2022-01-26,31.950000,37.400000,148.550000,133.380000
2022-01-27,30.870000,33.030000,141.140000,132.220000
2022-01-28,28.820000,28.130000,132.440000,132.960000
2022-01-31,26.850000,25.330000,125.060000,131.440000
2022-02-01,24.760000,21.100000,117.990000,133.000000
2022-02-02,25.140000,21.600000,119.610000,132.050000
2022-02-03,26.670000,24.110000,125.110000,132.750000
2022-02-04,26.250000,21.860000,124.890000,129.290000
2022-02-07,25.690000,21.610000,124.130000,126.250000
2022-02-08,24.540000,20.070000,118.860000,127.720000
2022-02-09,23.490000,18.670000,119.320000,129.780000
2022-02-10,26.070000,23.710000,129.100000,128.110000
2022-02-11,28.830000,26.840000,141.170000,126.810000
2022-02-14,29.440000,27.620000,140.590000,128.120000
2022-02-15,27.280000,24.490000,129.050000,129.760000
2022-02-16,26.260000,21.320000,122.580000,132.750000
2022-02-17,29.320000,27.690000,134.490000,131.310000
2022-02-18,29.220000,26.030000,133.640000,128.360000
2022-02-22,29.110000,28.620000,130.690000,128.330000
2022-02-23,30.880000,30.710000,131.240000,126.880000
2022-02-24,30.050000,30.040000,128.500000,130.480000
2022-02-25,28.040000,26.150000,117.760000,132.510000
2022-02-28,29.650000,31.500000,123.640000,137.360000
2022-03-01,32.590000,34.800000,132.800000,134.420000
2022-03-02,30.970000,30.790000,124.920000,136.110000
2022-03-03,30.800000,30.020000,122.360000,133.280000
2022-03-04,32.340000,31.110000,127.850000,134.980000
2022-03-07,35.740000,38.570000,133.660000,136.690000
2022-03-08,35.000000,36.660000,139.710000,135.250000
2022-03-09,33.060000,33.440000,130.860000,134.120000
2022-03-10,31.520000,30.010000,125.470000,130.940000
2022-03-11,32.340000,30.630000,125.580000,130.700000
2022-03-14,33.320000,34.230000,126.260000,131.810000
2022-03-15,31.960000,30.710000,122.180000,130.660000
2022-03-16,28.960000,26.510000,115.100000,132.000000
2022-03-17,28.220000,24.940000,109.250000,134.930000
2022-03-18,26.550000,22.190000,106.740000,136.640000
2022-03-21,26.380000,22.730000,108.960000,135.730000
2022-03-22,25.850000,22.570000,108.220000,139.720000
2022-03-23,26.410000,23.210000,108.770000,136.710000
2022-03-24,25.300000,20.420000,106.050000,138.390000
2022-03-25,24.720000,18.450000,109.210000,140.260000
2022-03-28,24.180000,17.820000,108.290000,138.870000
2022-03-29,23.190000,17.540000,104.350000,140.000000
2022-03-30,23.570000,17.430000,107.410000,139.280000
2022-03-31,24.460000,18.400000,111.450000,140.730000
2022-04-01,24.210000,16.000000,112.220000,145.510000
2022-04-04,23.030000,15.760000,107.110000,146.480000
2022-04-05,24.900000,18.620000,116.270000,141.330000
2022-04-06,25.800000,19.640000,114.840000,144.270000
2022-04-07,25.230000,19.050000,113.330000,139.550000
2022-04-08,25.170000,17.300000,112.140000,141.510000
2022-04-11,27.000000,22.850000,117.350000,137.910000
2022-04-12,27.170000,22.490000,117.260000,137.620000
2022-04-13,25.540000,19.150000,113.760000,139.860000
2022-04-14,26.030000,19.340000,114.750000,134.390000
2022-04-18,25.750000,20.880000,110.900000,130.940000
2022-04-19,25.060000,20.700000,106.060000,130.940000
2022-04-20,24.150000,19.300000,103.030000,134.180000
2022-04-21,26.110000,22.210000,110.930000,132.720000
2022-04-22,29.870000,29.070000,122.370000,136.220000
2022-04-25,29.070000,28.950000,116.980000,133.420000
2022-04-26,33.140000,37.740000,127.500000,137.430000
2022-04-27,32.200000,34.820000,123.710000,138.090000
2022-04-28,31.150000,32.250000,119.750000,136.350000
2022-04-29,33.180000,36.110000,121.980000,136.690000
2022-05-02,33.010000,35.400000,124.480000,131.400000
2022-05-03,30.810000,31.610000,117.550000,129.000000
2022-05-04,28.090000,26.160000,106.620000,127.750000
2022-05-05,32.680000,33.250000,119.180000,128.650000
2022-05-06,32.310000,29.790000,116.780000,126.210000
2022-05-09,35.050000,36.650000,125.930000,127.050000
2022-05-10,33.970000,34.700000,120.980000,125.860000
2022-05-11,33.630000,33.920000,125.890000,124.510000
2022-05-12,33.080000,33.320000,122.110000,119.910000
2022-05-13,30.700000,29.380000,113.890000,122.090000
2022-05-16,29.510000,28.520000,108.260000,117.530000
2022-05-17,28.370000,26.920000,101.200000,117.680000
2022-05-18,32.800000,32.300000,114.960000,123.460000
2022-05-19,30.790000,30.690000,104.890000,122.660000
2022-05-20,31.140000,29.190000,107.800000,122.320000
2022-05-23,30.290000,28.980000,102.680000,120.550000
2022-05-24,30.740000,29.480000,104.290000,122.960000
2022-05-25,29.730000,27.370000,98.790000,118.850000
2022-05-26,29.280000,25.670000,96.250000,122.280000
2022-05-27,28.020000,23.130000,93.660000,121.250000
2022-05-31,27.990000,25.910000,93.100000,119.100000
2022-06-01,27.720000,25.120000,91.390000,119.300000
2022-06-02,27.060000,23.570000,91.080000,121.400000
2022-06-03,27.330000,23.050000,90.500000,122.250000
2022-06-06,27.220000,25.570000,89.530000,122.360000
2022-06-07,26.520000,24.230000,87.820000,120.660000
2022-06-08,26.540000,23.910000,92.680000,119.130000
2022-06-09,28.010000,27.540000,98.820000,120.660000
2022-06-10,29.720000,28.780000,99.750000,121.640000
2022-06-13,34.240000,38.860000,113.720000,124.140000
2022-06-14,33.280000,36.950000,111.010000,125.160000
2022-06-15,30.780000,32.530000,105.370000,118.360000
2022-06-16,33.490000,36.580000,114.360000,122.480000
2022-06-17,32.360000,30.400000,110.060000,121.150000
2022-06-21,31.250000,30.380000,104.370000,121.380000
2022-06-22,30.240000,28.300000,99.660000,119.220000
2022-06-23,30.190000,28.290000,98.310000,121.110000
2022-06-24,28.950000,26.040000,91.340000,120.430000
2022-06-27,28.180000,25.810000,87.580000,119.980000
2022-06-28,29.150000,27.180000,90.620000,120.460000
2022-06-29,29.000000,26.560000,88.920000,119.260000
2022-06-30,29.710000,26.860000,89.390000,119.940000
2022-07-01,28.520000,23.560000,85.510000,118.590000
2022-07-05,28.900000,27.340000,87.300000,118.190000
2022-07-06,28.390000,25.950000,85.880000,117.450000
2022-07-07,28.030000,24.790000,85.880000,118.760000
2022-07-08,27.300000,21.910000,84.740000,118.130000
2022-07-11,28.250000,24.460000,88.050000,119.800000
2022-07-12,28.820000,27.130000,90.060000,121.330000
2022-07-13,28.560000,25.940000,90.490000,120.410000
2022-07-14,28.610000,25.220000,90.730000,121.920000
2022-07-15,27.080000,22.140000,89.370000,122.480000
2022-07-18,27.820000,25.600000,91.860000,120.550000
2022-07-19,27.310000,26.200000,88.610000,120.040000
2022-07-20,26.700000,25.180000,86.750000,117.240000
2022-07-21,26.220000,23.440000,85.040000,118.710000
2022-07-22,25.970000,22.090000,84.530000,119.150000
2022-07-25,25.800000,23.090000,83.820000,119.460000
2022-07-26,26.420000,24.950000,84.830000,121.290000
2022-07-27,25.310000,22.140000,81.770000,121.920000
2022-07-28,24.330000,20.810000,80.880000,122.670000
2022-07-29,23.790000,18.570000,80.290000,122.290000
2022-08-01,24.860000,21.940000,86.340000,122.940000
2022-08-02,25.660000,23.250000,88.470000,121.780000
2022-08-03,24.370000,20.560000,84.600000,121.160000
2022-08-04,24.320000,19.690000,83.690000,122.810000
2022-08-05,24.180000,19.320000,84.130000,125.970000
2022-08-08,24.480000,19.930000,86.950000,123.690000
2022-08-09,24.690000,20.810000,87.490000,123.910000
2022-08-10,23.460000,17.590000,90.040000,125.040000
2022-08-11,23.710000,18.030000,90.840000,126.840000
2022-08-12,23.310000,16.780000,91.010000,129.340000
2022-08-15,23.320000,18.540000,88.730000,127.620000
2022-08-16,23.320000,18.600000,88.050000,126.090000
2022-08-17,23.600000,18.640000,87.470000,122.060000
2022-08-18,23.390000,17.670000,86.460000,124.220000
2022-08-19,24.320000,18.240000,89.770000,123.680000
2022-08-22,26.000000,22.850000,94.750000,123.930000
2022-08-23,25.920000,23.350000,93.340000,123.830000
2022-08-24,24.890000,21.200000,86.450000,122.780000
2022-08-25,24.130000,20.340000,83.320000,123.100000
2022-08-26,26.560000,23.900000,91.660000,124.570000
2022-08-29,26.820000,24.760000,91.570000,121.970000
2022-08-30,26.910000,24.410000,91.110000,121.010000
2022-08-31,26.650000,23.690000,88.400000,119.710000
2022-09-01,26.430000,23.760000,87.740000,120.740000
2022-09-02,26.480000,22.970000,89.190000,119.810000
2022-09-06,27.590000,26.990000,94.080000,119.840000
2022-09-07,26.100000,24.050000,88.260000,119.050000
2022-09-08,25.520000,22.840000,85.570000,119.080000
2022-09-09,25.140000,21.710000,84.090000,119.660000
2022-09-12,25.370000,25.260000,84.530000,121.060000
2022-09-13,27.950000,29.140000,93.890000,125.460000
2022-09-14,27.460000,27.280000,93.580000,120.190000
2022-09-15,27.600000,27.110000,92.610000,119.970000
2022-09-16,27.630000,27.060000,92.420000,117.710000
2022-09-19,27.010000,27.780000,88.990000,116.260000
2022-09-20,27.880000,30.390000,91.120000,116.690000
2022-09-21,28.760000,30.340000,92.050000,116.210000
2022-09-22,28.220000,27.670000,89.180000,115.860000
2022-09-23,30.320000,30.250000,101.550000,118.990000
2022-09-26,31.770000,34.140000,109.090000,120.010000
2022-09-27,32.120000,33.490000,113.760000,120.390000
2022-09-28,30.580000,31.160000,105.830000,120.380000
2022-09-29,31.740000,32.670000,108.310000,121.540000
2022-09-30,31.860000,31.190000,106.190000,123.590000
2022-10-03,30.690000,30.650000,103.030000,121.380000
2022-10-04,29.670000,29.820000,96.830000,122.460000
2022-10-05,29.430000,28.810000,92.790000,121.780000
2022-10-06,30.790000,31.300000,97.730000,122.440000
2022-10-07,32.100000,30.550000,103.370000,121.810000
2022-10-10,32.730000,32.220000,107.110000,120.070000
2022-10-11,33.360000,34.660000,105.260000,120.120000
2022-10-12,33.130000,34.610000,109.190000,119.990000
2022-10-13,31.800000,31.510000,101.260000,117.820000
2022-10-14,32.450000,29.670000,101.940000,119.300000
2022-10-17,31.740000,30.600000,97.320000,116.970000
2022-10-18,30.980000,28.990000,92.300000,116.880000
2022-10-19,31.350000,28.670000,90.690000,117.260000
2022-10-20,30.810000,27.870000,88.350000,117.410000
2022-10-21,30.470000,28.460000,87.320000,116.190000
2022-10-24,30.330000,31.660000,86.060000,114.970000
2022-10-25,29.290000,30.670000,82.210000,114.640000
2022-10-26,28.460000,29.320000,80.420000,113.860000
2022-10-27,28.280000,29.770000,82.510000,113.230000
2022-10-28,26.900000,27.810000,78.120000,112.060000
2022-10-31,26.920000,29.800000,78.860000,111.960000
2022-11-01,26.690000,30.510000,80.240000,111.440000
2022-11-02,27.220000,29.370000,80.930000,111.990000
2022-11-03,26.700000,28.400000,79.170000,110.340000
2022-11-04,26.390000,27.040000,79.240000,111.620000
2022-11-07,26.260000,27.160000,79.950000,111.670000
2022-11-08,27.100000,28.700000,84.600000,113.550000
2022-11-09,27.910000,28.900000,90.110000,114.360000
2022-11-10,26.180000,24.460000,85.780000,111.420000
2022-11-11,25.740000,21.310000,85.890000,114.090000
2022-11-14,26.130000,21.190000,84.570000,113.670000
2022-11-15,26.590000,21.800000,88.310000,115.940000
2022-11-16,26.030000,19.670000,81.380000,115.560000
2022-11-17,25.830000,19.740000,81.160000,115.240000
2022-11-18,25.330000,18.340000,77.680000,114.970000
2022-11-21,24.720000,19.510000,77.110000,114.520000
2022-11-22,23.830000,19.030000,77.810000,116.240000
2022-11-23,23.380000,16.910000,81.720000,118.650000
2022-11-25,23.590000,17.060000,82.500000,128.110000
2022-11-28,24.900000,20.070000,87.330000,118.470000
2022-11-29,24.650000,20.390000,85.430000,120.380000
2022-11-30,23.530000,18.870000,81.790000,118.470000
2022-12-01,23.310000,18.380000,82.190000,117.790000
2022-12-02,22.960000,17.950000,81.570000,118.110000
2022-12-05,23.890000,23.810000,84.710000,117.750000
2022-12-06,24.720000,27.080000,86.590000,117.110000
2022-12-07,25.180000,28.070000,87.180000,117.810000
2022-12-08,24.730000,26.740000,84.900000,117.540000
2022-12-09,25.210000,26.480000,87.260000,119.240000
2022-12-12,25.670000,29.540000,91.730000,121.860000
2022-12-13,24.290000,23.700000,88.740000,122.730000
2022-12-14,23.460000,20.200000,88.350000,124.230000
2022-12-15,25.080000,21.730000,92.260000,124.490000
2022-12-16,25.150000,20.510000,89.150000,120.040000
2022-12-19,25.080000,20.830000,87.540000,117.090000
2022-12-20,24.400000,19.780000,83.000000,115.570000
2022-12-21,23.350000,17.580000,77.640000,114.250000
2022-12-22,24.780000,19.840000,81.940000,114.420000
